Q01（概念）オンプレのサーバー購入をやめ、使った分だけ支払う。これはクラウドのどの利点？<br>A. 規模の経済<br>B. 固定費（CapEx）を変動費（OpEx）に変える<br>C. キャパシティの推測が不要<br>D. 数分でグローバル展開	B<br>従量課金＝設備投資を運用費に変える。Cは需要予測の話、Aは単価が下がる話	clf mock-a concepts
Q02（概念）AWSが大量調達することで利用者1人あたりの単価が下がる。どの利点？<br>A. 俊敏性<br>B. 規模の経済<br>C. 弾力性<br>D. 高可用性	B<br>「スケールによるコストメリット」＝規模の経済	clf mock-a concepts
Q03（概念）需要に応じてリソースが自動で増減する性質は？<br>A. 耐久性<br>B. 弾力性（Elasticity）<br>C. 耐障害性<br>D. 俊敏性	B<br>増減できる＝弾力性。どこまで増やせるかはスケーラビリティ	clf mock-a concepts
Q04（概念）高可用性と耐障害性の違いとして正しいのは？<br>A. 同じ意味<br>B. 高可用性=ダウンタイムを最小化、耐障害性=障害中も停止せず動作<br>C. 高可用性=暗号化、耐障害性=バックアップ<br>D. 高可用性=単一AZ、耐障害性=単一リージョン	B<br>耐障害性は冗長構成で無停止、高可用性は短時間で復旧も含む	clf mock-a concepts
Q05（概念）EC2 はどのサービスモデル？<br>A. IaaS<br>B. PaaS<br>C. SaaS<br>D. DaaS	A<br>OSを自分で管理＝IaaS。Beanstalk/RDSはPaaS、WorkMail/ChimeはSaaS	clf mock-a concepts
Q06（概念・2つ選択）SaaS に当たるものを2つ<br>A. EC2<br>B. Amazon WorkMail<br>C. Elastic Beanstalk<br>D. Amazon Chime<br>E. EBS	B, D<br>完成アプリを使うだけ＝SaaS。EC2/EBSはIaaS、BeanstalkはPaaS	clf mock-a concepts
Q07（概念）Well-Architected フレームワークの柱でないものは？<br>A. 運用上の優秀性<br>B. 持続可能性<br>C. 拡張性<br>D. パフォーマンス効率	C<br>6柱＝運用上の優秀性/セキュリティ/信頼性/パフォーマンス効率/コスト最適化/持続可能性	clf mock-a concepts
Q08（概念）「疎結合にし、障害から自動復旧できるようにする」はどの柱？<br>A. 信頼性<br>B. セキュリティ<br>C. コスト最適化<br>D. 運用上の優秀性	A<br>復旧・冗長・スケーリングは信頼性	clf mock-a concepts
Q09（概念）「IaCで変更を自動化し、小さく頻繁にリリースする」はどの柱？<br>A. 運用上の優秀性<br>B. 信頼性<br>C. パフォーマンス効率<br>D. 持続可能性	A<br>運用の改善・自動化・監視は運用上の優秀性	clf mock-a concepts
Q10（概念）「使っていないリソースを停止し、適切なサイズを選ぶ」はどの柱？<br>A. コスト最適化<br>B. 運用上の優秀性<br>C. 信頼性<br>D. セキュリティ	A	clf mock-a concepts
